Collection Name,Title,Part,Name,Name URI,Resource Type,Resource Type URI,Genre,Genre URI,Place Created,Publisher,Date Issued,Date Created,Edition,Issuance,Frequency,Language Term,Language Term URI,Language Term Type,Extent,Physical Description Note,Form#1,Form URI#1,Form#2,Form URI#2,Abstract,Table of Contents,Note,Note Type,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Name,Subject Name URI,Subject Geographic,Subject Geographic URI,Subject Temporal,Subject Temporal URI,Subject Title,Subject Title URI,Subject Genre,Subject Genre URI,Identifier,Identifier LUNA,Identifier ARK,Physical Location,Physical Location Type,Shelf Locator,Related Item,Related Item Type,Related Item Identifier,Related Item Location,Date Captured,Internet Media Type,Digital Origin,Access Condition,Access Condition URI
Sturtevant Plates,"Aerial view of Boulder, Colorado",,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Aerial view of Boulder, Colorado. The University of Colorado Boulder campus is seen in the bottom right corner of the photograph including: Hale and Woodruff Cottage visible. Similar to xx510",,,,Cities and towns,http://id.worldcat.org/fast/861748,Aerial views,http://id.worldcat.org/fast/1423687,Universities and colleges,http://id.worldcat.org/fast/1161597,,,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_42_xx514.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,"Aerial view of Hellems and the football field Boulder, Colorado",,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Aerial view of Hellems and the football field in Boulder, Colorado.",,,,Aerial views,http://id.worldcat.org/fast/1423687,Universities and colleges,http://id.worldcat.org/fast/1161597,Athletic fields,http://id.worldcat.org/fast/820109,,,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,1886/1910,local,,,,,narv_sturtevant_42_xx515.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,"Aerial view of Boulder, Colorado",,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Aerial view of Boulder, Colorado. The University of Colorado Boulder campus is seen in the bottom right corner of the photograph including: Old Main, Macky, Hale, Hellems, Woodruff Cottage, Guggenheim and a University Theatre.",,,,Cities and towns,http://id.worldcat.org/fast/861748,Aerial views,http://id.worldcat.org/fast/1423687,Universities and colleges,http://id.worldcat.org/fast/1161597,,,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,1886/1910,local,,,,,narv_sturtevant_42_xx516.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,"East Inlet Falls, Grand Lake Colo. No.145 Bass Photo Boulder Colo.",,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Two men pose near East Inlet Falls.,,,,Waterfalls,http://id.worldcat.org/fast/1172616,Portraits,http://id.worldcat.org/fast/1072324,Forests and forestry,http://id.worldcat.org/fast/932632,Rock formations,local,"Bass, Lawrence P.",local,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_42_xx517.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Grand Lake Colo. No.167 Bass Photo,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Panoramic view of the lake, buildings and mountains in the background of Grand Lake, Colorado.",,,,Cities and towns,http://id.worldcat.org/fast/861748,Mountains,http://id.worldcat.org/fast/1028366,Landscapes,http://id.worldcat.org/fast/1735625,,,"Bass, Lawrence P.",local,"Grand Lake (Grand, Colorado, United States, North America) (reservoir)",GNIS: 204950,1886/1910,local,,,,,narv_sturtevant_42_xx518.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Grand Lake as seen from E. Inlet Falls No.161 Bass Photo Boulder Colo.,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Panoramic view of Grand Lake.,,,,Lakes,http://id.worldcat.org/fast/990901,Mountains,http://id.worldcat.org/fast/1028366,Landscapes,http://id.worldcat.org/fast/1735625,,,"Bass, Lawrence P.",local,"Grand Lake (Grand, Colorado, United States, North America) (reservoir)",GNIS: 204950,1886/1910,local,,,,,narv_sturtevant_42_xx519.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Panoramic view of valley and mountains,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Panoramic view of valley and mountains.,,,,Mountains,http://id.worldcat.org/fast/1028366,Landscapes,http://id.worldcat.org/fast/1735625,,,,,,,"[Colorado (United States, North America) (first order administrative division)]",http://id.loc.gov/authorities/names/n80125532,1886/1910,local,,,,,narv_sturtevant_42_xx520.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,"Mirror Pool, Middle Park. No.155 Bass Photo. Boulder Colo.",,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Three men with donkeys on the shore of Mirror Pool with mountains in the background.,,,,Donkeys,http://id.worldcat.org/fast/896848,Lakes,http://id.worldcat.org/fast/990901,Landscapes,http://id.worldcat.org/fast/1735625,Travelers,http://id.worldcat.org/fast/1155691,"Bass, Lawrence P.",local,"Middle Park (Grand, Colorado, United States, North America) (populated place)",local,1886/1910,local,,,,,narv_sturtevant_42_xx521.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Falls as from the G.L. and E.P. Trail No.165 Bass Photo,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,View of falls with a man aiming a rifle by the water.,,,,Waterfalls,http://id.worldcat.org/fast/1172616,Nature,local,Forests and forestry,http://id.worldcat.org/fast/932632,Portraits,http://id.worldcat.org/fast/1072324,"Bass, Lawrence P.",local,"[Colorado (United States, North America) (first order administrative division)]",http://id.loc.gov/authorities/names/n80125532,1886/1910,local,,,,,narv_sturtevant_42_xx522.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Sumit of the Snow Range Aug 28th 1894 No. 164 G.L. and E.P. Pass. Bass Photo. Boulder Colo.,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1894-08-28,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Three men with donkeys at a mountain summit with snow.,,,,Donkeys,http://id.worldcat.org/fast/896848,Travelers,http://id.worldcat.org/fast/1155691,Snow,http://id.worldcat.org/fast/1121907,Mountains,http://id.worldcat.org/fast/1028366,"Bass, Lawrence P.",local,"[Colorado (United States, North America) (first order administrative division)]",http://id.loc.gov/authorities/names/n80125532,1886/1910,local,,,,,narv_sturtevant_42_xx523.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Grand Lake Colo. Looking North No.159 Bass Photo Boulder Colo.,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Panoramic view of Grand Lake with trees in front left.,,,,Lakes,http://id.worldcat.org/fast/990901,Landscapes,http://id.worldcat.org/fast/1735625,Mountains,http://id.worldcat.org/fast/1028366,,,"Bass, Lawrence P.",local,"Grand Lake (Grand, Colorado, United States, North America) (reservoir)",GNIS: 204950,1886/1910,local,,,,,narv_sturtevant_42_xx524.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,"Grand Lake Looking South No.166 Bass Photo. Boulder, Colo",,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Panoramic view of Grand Lake with mountains and town buildings below.,,,,Lakes,http://id.worldcat.org/fast/990901,Landscapes,http://id.worldcat.org/fast/1735625,Mountains,http://id.worldcat.org/fast/1028366,Cities and towns,http://id.worldcat.org/fast/861748,"Bass, Lawrence P.",local,"Grand Lake (Grand, Colorado, United States, North America) (reservoir)",GNIS: 204950,1886/1910,local,,,,,narv_sturtevant_42_xx525.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Grand Lake Colo. Looking W. No.157 Bass Photo. Boulder Colo,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Panoramic view of a man standing in the water of Grand Lake with a camera tripod. He appears to be taking a photograph of the men in the boats or canoes.,,,,Lakes,http://id.worldcat.org/fast/990901,Photographers,http://id.worldcat.org/fast/1061605,Landscapes,http://id.worldcat.org/fast/1735625,Canoes and canoeing,http://id.worldcat.org/fast/845880,"Bass, Lawrence P.",local,"Grand Lake (Grand, Colorado, United States, North America) (reservoir)",GNIS: 204950,1886/1910,local,,,,,narv_sturtevant_42_xx526.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Grand Lake Colo. No.154 Bass Photo. Boulder Colo.,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Panoramic view of men in boats on Grand Lake. Trees sit in the front right.,,,,Lakes,http://id.worldcat.org/fast/990901,Landscapes,http://id.worldcat.org/fast/1735625,Canoes and canoeing,http://id.worldcat.org/fast/845880,Mountains,http://id.worldcat.org/fast/1028366,"Bass, Lawrence P.",local,"Grand Lake (Grand, Colorado, United States, North America) (reservoir)",GNIS: 204950,1886/1910,local,,,,,narv_sturtevant_42_xx527.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,After the speckled beauties. No.150 Bass.Photo.,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Two men and two women fishing in a lake, with two children sitting on a boulder in the lake. One man is on the bank with a tripod and holding a camera, another boy is sitting close by on a rock in the lake.",,,,Fishing,http://id.worldcat.org/fast/926650,Lakes,http://id.worldcat.org/fast/990901,Photographers,http://id.worldcat.org/fast/1061605,Mountains,http://id.worldcat.org/fast/1028366,"Bass, Lawrence P.",local,"[Grand Lake (Grand, Colorado, United States, North America) (reservoir)]",GNIS: 204950,1886/1910,local,,,,,narv_sturtevant_42_xx528.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,"East Inlet Falls, Grand Lake Colo. No.146 Bass Photo Boulder Colo.",,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"East Inlet waterfall with two men in the creek, one aiming a pistol with a dog next to him.",,,,Waterfalls,http://id.worldcat.org/fast/1172616,Portraits,http://id.worldcat.org/fast/1072324,Nature,local,Forests and forestry,http://id.worldcat.org/fast/932632,"Bass, Lawrence P.",local,"Grand Lake (Grand, Colorado, United States, North America) (reservoir)",GNIS: 204950,1886/1910,local,,,,,narv_sturtevant_42_xx529.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Man with a two horse wagon team on a snowy street,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Possibly Red Rocks Trail with buildings from Boulder, Colorado in the background.",,,,Snow,http://id.worldcat.org/fast/1121907,Horse-drawn vehicles,http://id.worldcat.org/fast/960548,Carriages and carts,http://id.worldcat.org/fast/847910,Portraits,http://id.worldcat.org/fast/1072324,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_42_xx549.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Boulder train station,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Front view of a railroad depot in Boulder, Colorado with signs for ""Denver 29.3 Miles"" and ""Ft. Collins 44.7 Miles."" One man in front sitting in a cart with several people in a field in the background.",,,,Railroad stations,http://id.worldcat.org/fast/1088652,Carriages and carts,http://id.worldcat.org/fast/847910,Railroads,http://id.worldcat.org/fast/1088711,,,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_42_xx553.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Pine St. Sept. 21st 1895 No.228. Bass Photo.,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1895-09-21,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"View of a snowy dirt road and street light, surrounded by trees weighed down with snow.",,,,Snow,http://id.worldcat.org/fast/1121907,Trees,http://id.worldcat.org/fast/1155984,Dirt roads,http://id.worldcat.org/fast/1728432,,,"Bass, Lawrence P.",local,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_42_xx557.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Walnut St. Sept. 21st 1895 No.229,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1895-09-21,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Snow covered trees and street with damage to the trees,,,,Snow,http://id.worldcat.org/fast/1121907,Trees,http://id.worldcat.org/fast/1155984,Dirt roads,http://id.worldcat.org/fast/1728432,,,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_42_xx558.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Gated home with two women in the front,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Image associated with Major Peck home, 800 Marine.",,,,Portraits,http://id.worldcat.org/fast/1072324,Dwellings,http://id.worldcat.org/fast/899978,Women,http://id.worldcat.org/fast/1176568,,,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_42_xx560.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
